id,taskId,userId,text,createdAt,updatedAt
1148,40,1,"Updated task name, description",2025-07-11T20:48:35.498Z,2025-07-11T20:48:35.498Z
1149,42,1,"Updated task name, description",2025-07-11T20:49:36.837Z,2025-07-11T20:49:36.837Z
1150,5,1,"Updated task name, description, assignee, status",2025-07-11T21:04:11.784Z,2025-07-11T21:04:11.784Z
1151,5,1,"Updated task name, description, assignee, status",2025-07-11T21:04:25.344Z,2025-07-11T21:04:25.344Z
1152,39,1,"Updated task name, description",2025-07-12T11:04:17.150Z,2025-07-12T11:04:17.150Z
1153,39,1,"Updated task name, description",2025-07-12T11:06:34.149Z,2025-07-12T11:06:34.149Z
1154,39,1,"Updated task name, description",2025-07-12T11:25:31.094Z,2025-07-12T11:25:31.094Z
1155,1,1,"Updated task name, description, assignee, status",2025-07-12T11:29:05.277Z,2025-07-12T11:29:05.277Z
1156,1,1,"Updated task name, description, assignee, status",2025-07-12T11:29:20.638Z,2025-07-12T11:29:20.638Z
1157,3,1,Updated task status,2025-07-12T11:29:26.080Z,2025-07-12T11:29:26.080Z
1158,12,1,Updated task status,2025-07-12T11:29:26.118Z,2025-07-12T11:29:26.118Z
1159,17,1,Updated task status,2025-07-12T11:29:26.122Z,2025-07-12T11:29:26.122Z
1160,25,1,Updated task status,2025-07-12T11:29:26.123Z,2025-07-12T11:29:26.123Z
1161,13,1,Updated task status,2025-07-12T11:29:26.123Z,2025-07-12T11:29:26.123Z
1162,21,1,Updated task status,2025-07-12T11:29:26.124Z,2025-07-12T11:29:26.124Z
1163,20,1,Updated task status,2025-07-12T11:29:26.189Z,2025-07-12T11:29:26.189Z
1164,15,1,Updated task status,2025-07-12T11:29:26.193Z,2025-07-12T11:29:26.193Z
1165,11,1,Updated task status,2025-07-12T11:29:26.194Z,2025-07-12T11:29:26.194Z
1166,5,1,Updated task status,2025-07-12T11:29:26.194Z,2025-07-12T11:29:26.194Z
1167,18,1,Updated task status,2025-07-12T11:29:26.194Z,2025-07-12T11:29:26.194Z
1168,14,1,Updated task status,2025-07-12T11:29:26.197Z,2025-07-12T11:29:26.197Z
1169,1,1,Updated task status,2025-07-12T11:29:26.246Z,2025-07-12T11:29:26.246Z
1170,26,1,Updated task status,2025-07-12T11:29:26.250Z,2025-07-12T11:29:26.250Z
1171,16,1,Updated task status,2025-07-12T11:29:26.250Z,2025-07-12T11:29:26.250Z
1172,41,1,Updated task status,2025-07-12T11:29:26.251Z,2025-07-12T11:29:26.251Z
1173,4,1,Updated task status,2025-07-12T11:29:26.251Z,2025-07-12T11:29:26.251Z
1174,10,1,Updated task status,2025-07-12T11:29:26.259Z,2025-07-12T11:29:26.259Z
1175,2,1,Updated task status,2025-07-12T11:29:26.312Z,2025-07-12T11:29:26.312Z
1176,3,1,Updated task status,2025-07-12T11:29:28.463Z,2025-07-12T11:29:28.463Z
1177,17,1,Updated task status,2025-07-12T11:29:28.467Z,2025-07-12T11:29:28.467Z
1178,12,1,Updated task status,2025-07-12T11:29:28.468Z,2025-07-12T11:29:28.468Z
1179,14,1,Updated task status,2025-07-12T11:29:28.490Z,2025-07-12T11:29:28.490Z
1180,21,1,Updated task status,2025-07-12T11:29:28.492Z,2025-07-12T11:29:28.492Z
1181,25,1,Updated task status,2025-07-12T11:29:28.508Z,2025-07-12T11:29:28.508Z
1182,13,1,Updated task status,2025-07-12T11:29:28.524Z,2025-07-12T11:29:28.524Z
1183,20,1,Updated task status,2025-07-12T11:29:28.538Z,2025-07-12T11:29:28.538Z
1184,5,1,Updated task status,2025-07-12T11:29:28.539Z,2025-07-12T11:29:28.539Z
1185,11,1,Updated task status,2025-07-12T11:29:28.568Z,2025-07-12T11:29:28.568Z
1186,16,1,Updated task status,2025-07-12T11:29:28.571Z,2025-07-12T11:29:28.571Z
1187,41,1,Updated task status,2025-07-12T11:29:28.571Z,2025-07-12T11:29:28.571Z
1188,18,1,Updated task status,2025-07-12T11:29:28.572Z,2025-07-12T11:29:28.572Z
1189,15,1,Updated task status,2025-07-12T11:29:28.572Z,2025-07-12T11:29:28.572Z
1190,26,1,Updated task status,2025-07-12T11:29:28.601Z,2025-07-12T11:29:28.601Z
1191,4,1,Updated task status,2025-07-12T11:29:28.621Z,2025-07-12T11:29:28.621Z
1192,2,1,Updated task status,2025-07-12T11:29:28.625Z,2025-07-12T11:29:28.625Z
1193,1,1,Updated task status,2025-07-12T11:29:28.626Z,2025-07-12T11:29:28.626Z
1194,10,1,Updated task status,2025-07-12T11:29:28.626Z,2025-07-12T11:29:28.626Z
1195,12,1,Updated task status,2025-07-12T11:29:38.708Z,2025-07-12T11:29:38.708Z
1196,21,1,Updated task status,2025-07-12T11:29:38.712Z,2025-07-12T11:29:38.712Z
1197,3,1,Updated task status,2025-07-12T11:29:38.713Z,2025-07-12T11:29:38.713Z
1198,20,1,Updated task status,2025-07-12T11:29:38.727Z,2025-07-12T11:29:38.727Z
1199,17,1,Updated task status,2025-07-12T11:29:38.729Z,2025-07-12T11:29:38.729Z
1200,25,1,Updated task status,2025-07-12T11:29:38.763Z,2025-07-12T11:29:38.763Z
1201,5,1,Updated task status,2025-07-12T11:29:38.764Z,2025-07-12T11:29:38.764Z
1202,14,1,Updated task status,2025-07-12T11:29:38.764Z,2025-07-12T11:29:38.764Z
1203,13,1,Updated task status,2025-07-12T11:29:38.773Z,2025-07-12T11:29:38.773Z
1204,15,1,Updated task status,2025-07-12T11:29:38.807Z,2025-07-12T11:29:38.807Z
1205,18,1,Updated task status,2025-07-12T11:29:38.810Z,2025-07-12T11:29:38.810Z
1206,11,1,Updated task status,2025-07-12T11:29:38.810Z,2025-07-12T11:29:38.810Z
1207,26,1,Updated task status,2025-07-12T11:29:38.814Z,2025-07-12T11:29:38.814Z
1208,1,1,Updated task status,2025-07-12T11:29:38.815Z,2025-07-12T11:29:38.815Z
1209,41,1,Updated task status,2025-07-12T11:29:38.819Z,2025-07-12T11:29:38.819Z
1210,16,1,Updated task status,2025-07-12T11:29:38.877Z,2025-07-12T11:29:38.877Z
1211,2,1,Updated task status,2025-07-12T11:29:38.881Z,2025-07-12T11:29:38.881Z
1212,10,1,Updated task status,2025-07-12T11:29:38.882Z,2025-07-12T11:29:38.882Z
1213,4,1,Updated task status,2025-07-12T11:29:38.882Z,2025-07-12T11:29:38.882Z
1214,1,1,"Updated task name, description, assignee, status",2025-07-12T11:29:50.398Z,2025-07-12T11:29:50.398Z
1215,1,1,"Updated task name, description, assignee, status",2025-07-12T11:30:01.876Z,2025-07-12T11:30:01.876Z
1216,1,1,"Updated task name, description, assignee, status",2025-07-12T11:30:08.318Z,2025-07-12T11:30:08.318Z
1217,1,1,"Updated task name, description, assignee, status",2025-07-12T11:30:15.694Z,2025-07-12T11:30:15.694Z
1218,1,1,"Updated task name, description, assignee, status",2025-07-12T11:30:26.872Z,2025-07-12T11:30:26.872Z
1219,1,1,"Updated task name, description, assignee, status",2025-07-12T11:31:09.827Z,2025-07-12T11:31:09.827Z
1220,3,1,Updated task status,2025-07-12T11:31:12.312Z,2025-07-12T11:31:12.312Z
1221,12,1,Updated task status,2025-07-12T11:31:12.316Z,2025-07-12T11:31:12.316Z
1222,17,1,Updated task status,2025-07-12T11:31:12.341Z,2025-07-12T11:31:12.341Z
1223,21,1,Updated task status,2025-07-12T11:31:12.342Z,2025-07-12T11:31:12.342Z
1224,14,1,Updated task status,2025-07-12T11:31:12.355Z,2025-07-12T11:31:12.355Z
1225,13,1,Updated task status,2025-07-12T11:31:12.355Z,2025-07-12T11:31:12.355Z
1226,20,1,Updated task status,2025-07-12T11:31:12.375Z,2025-07-12T11:31:12.375Z
1227,25,1,Updated task status,2025-07-12T11:31:12.395Z,2025-07-12T11:31:12.395Z
1228,18,1,Updated task status,2025-07-12T11:31:12.399Z,2025-07-12T11:31:12.399Z
1229,11,1,Updated task status,2025-07-12T11:31:12.403Z,2025-07-12T11:31:12.403Z
1230,5,1,Updated task status,2025-07-12T11:31:12.404Z,2025-07-12T11:31:12.404Z
1231,15,1,Updated task status,2025-07-12T11:31:12.404Z,2025-07-12T11:31:12.404Z
1232,1,1,Updated task status,2025-07-12T11:31:12.418Z,2025-07-12T11:31:12.418Z
1233,41,1,Updated task status,2025-07-12T11:31:12.478Z,2025-07-12T11:31:12.478Z
1234,10,1,Updated task status,2025-07-12T11:31:12.481Z,2025-07-12T11:31:12.481Z
1235,2,1,Updated task status,2025-07-12T11:31:12.481Z,2025-07-12T11:31:12.481Z
1236,26,1,Updated task status,2025-07-12T11:31:12.482Z,2025-07-12T11:31:12.482Z
1237,16,1,Updated task status,2025-07-12T11:31:12.482Z,2025-07-12T11:31:12.482Z
1238,4,1,Updated task status,2025-07-12T11:31:12.484Z,2025-07-12T11:31:12.484Z
1239,12,1,Updated task status,2025-07-12T11:31:20.000Z,2025-07-12T11:31:20.000Z
1240,1,1,Updated task status,2025-07-12T11:31:20.004Z,2025-07-12T11:31:20.004Z
1241,17,1,Updated task status,2025-07-12T11:31:20.004Z,2025-07-12T11:31:20.004Z
1242,21,1,Updated task status,2025-07-12T11:31:20.005Z,2025-07-12T11:31:20.005Z
1243,3,1,Updated task status,2025-07-12T11:31:20.005Z,2025-07-12T11:31:20.005Z
1244,20,1,Updated task status,2025-07-12T11:31:20.008Z,2025-07-12T11:31:20.008Z
1245,5,1,Updated task status,2025-07-12T11:31:20.108Z,2025-07-12T11:31:20.108Z
1246,13,1,Updated task status,2025-07-12T11:31:20.112Z,2025-07-12T11:31:20.112Z
1247,25,1,Updated task status,2025-07-12T11:31:20.112Z,2025-07-12T11:31:20.112Z
1248,14,1,Updated task status,2025-07-12T11:31:20.113Z,2025-07-12T11:31:20.113Z
1249,18,1,Updated task status,2025-07-12T11:31:20.113Z,2025-07-12T11:31:20.113Z
1250,15,1,Updated task status,2025-07-12T11:31:20.140Z,2025-07-12T11:31:20.140Z
1251,11,1,Updated task status,2025-07-12T11:31:20.165Z,2025-07-12T11:31:20.165Z
1252,16,1,Updated task status,2025-07-12T11:31:20.174Z,2025-07-12T11:31:20.174Z
1253,26,1,Updated task status,2025-07-12T11:31:20.175Z,2025-07-12T11:31:20.175Z
1254,2,1,Updated task status,2025-07-12T11:31:20.175Z,2025-07-12T11:31:20.175Z
1255,41,1,Updated task status,2025-07-12T11:31:20.176Z,2025-07-12T11:31:20.176Z
1256,10,1,Updated task status,2025-07-12T11:31:20.182Z,2025-07-12T11:31:20.182Z
1257,4,1,Updated task status,2025-07-12T11:31:20.226Z,2025-07-12T11:31:20.226Z
1258,1,1,"Updated task name, description, assignee, status",2025-07-12T11:31:28.905Z,2025-07-12T11:31:28.905Z
1259,39,1,"Updated task name, description",2025-07-12T11:59:12.882Z,2025-07-12T11:59:12.882Z
1260,10,1,"Updated task name, description, assignee, status",2025-07-12T12:12:36.848Z,2025-07-12T12:12:36.848Z
1261,36,1,Updated task status,2025-07-12T18:14:12.320Z,2025-07-12T18:14:12.320Z
1262,35,1,Updated task status,2025-07-12T18:14:12.324Z,2025-07-12T18:14:12.324Z
1263,35,1,Updated task status,2025-07-13T11:49:14.472Z,2025-07-13T11:49:14.472Z
1264,36,1,Updated task status,2025-07-13T11:49:14.476Z,2025-07-13T11:49:14.476Z
1265,36,1,Updated task status,2025-07-13T11:49:17.249Z,2025-07-13T11:49:17.249Z
1266,35,1,Updated task status,2025-07-13T11:49:17.253Z,2025-07-13T11:49:17.253Z
1267,48,1,Created task,2025-07-13T12:08:51.240Z,2025-07-13T12:08:51.240Z
1268,49,1,Created task,2025-07-13T12:09:05.484Z,2025-07-13T12:09:05.484Z
1269,50,1,Created task,2025-07-13T12:09:05.642Z,2025-07-13T12:09:05.642Z
1270,48,1,"Updated task name, description",2025-07-13T12:09:36.182Z,2025-07-13T12:09:36.182Z
1271,49,1,"Updated task name, description",2025-07-13T12:09:36.443Z,2025-07-13T12:09:36.443Z
1272,50,1,"Updated task name, description",2025-07-13T12:09:36.618Z,2025-07-13T12:09:36.618Z
1273,36,1,Updated task status,2025-07-13T12:10:39.863Z,2025-07-13T12:10:39.863Z
1274,35,1,Updated task status,2025-07-13T12:10:39.866Z,2025-07-13T12:10:39.866Z
1275,50,1,Updated task status,2025-07-13T12:10:39.874Z,2025-07-13T12:10:39.874Z
1276,49,1,Updated task status,2025-07-13T12:10:39.875Z,2025-07-13T12:10:39.875Z
1277,48,1,Updated task status,2025-07-13T12:10:39.877Z,2025-07-13T12:10:39.877Z
1278,36,1,Updated task status,2025-07-13T12:10:43.055Z,2025-07-13T12:10:43.055Z
1279,49,1,Updated task status,2025-07-13T12:10:43.059Z,2025-07-13T12:10:43.059Z
1280,48,1,Updated task status,2025-07-13T12:10:43.060Z,2025-07-13T12:10:43.060Z
1281,50,1,Updated task status,2025-07-13T12:10:43.060Z,2025-07-13T12:10:43.060Z
1282,35,1,Updated task status,2025-07-13T12:10:43.060Z,2025-07-13T12:10:43.060Z
1283,48,1,Updated task status,2025-07-13T12:10:59.904Z,2025-07-13T12:10:59.904Z
1284,36,1,Updated task status,2025-07-13T12:10:59.913Z,2025-07-13T12:10:59.913Z
1285,50,1,Updated task status,2025-07-13T12:10:59.922Z,2025-07-13T12:10:59.922Z
1286,49,1,Updated task status,2025-07-13T12:10:59.923Z,2025-07-13T12:10:59.923Z
1287,35,1,Updated task status,2025-07-13T12:10:59.925Z,2025-07-13T12:10:59.925Z
